EmployeeID,Country,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,RemoteWorkDays,OvertimeHours,VacationWeeks,TrainingHoursLastYear,PromotionLastYear,BurnoutRisk,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,PerformanceRating,RelationshipSatisfaction,YearsInCurrentRole,YearsSinceLastPromotion,YearsAtCompany
EMP2410,Denmark,35,Female,Married,Sales,Operations Manager,69276,3,5,5,4,7,17,0,Low,11,4,3,2,3,1,9,9,1
EMP2411,Norway,38,Male,Married,Finance,Operations Manager,76865,3,1,1,3,7,78,0,High,2,2,3,2,3,3,8,5,10
EMP2412,Norway,23,Male,Married,Finance,Sales Executive,56938,4,4,0,2,6,19,0,Low,2,3,3,1,3,3,0,1,2
EMP2413,Norway,35,Male,Married,Engineering,Data Analyst,47013,4,4,0,2,6,43,0,Low,1,4,3,1,3,3,8,1,2
EMP2414,Norway,37,Male,Divorced,IT,Financial Analyst,64318,3,3,4,2,7,35,1,Medium,2,4,3,1,3,3,2,0,1
EMP2415,Sweden,64,Male,Single,Engineering,Financial Analyst,49406,5,3,5,3,5,68,1,Medium,25,1,3,3,4,2,14,12,0
EMP2416,Finland,26,Male,Divorced,Sales,HR Manager,63847,4,4,2,3,5,36,0,Low,1,2,2,1,3,3,1,0,1
EMP2417,Norway,52,Female,Married,Engineering,Sales Executive,45057,5,3,3,1,6,32,0,Low,1,4,3,2,3,1,13,5,0
EMP2418,Norway,47,Male,Married,Engineering,HR Manager,42573,5,4,0,4,7,18,0,Low,2,1,3,1,3,3,2,1,12
EMP2419,Sweden,40,Male,Married,IT,HR Manager,73246,4,4,1,4,6,50,0,Low,6,1,2,2,3,4,3,7,5
EMP2420,Finland,55,Male,Divorced,Sales,Financial Analyst,39811,5,5,3,4,6,31,0,Medium,18,4,3,2,3,3,3,1,10
EMP2421,Norway,41,Female,Married,Engineering,HR Manager,70333,4,4,0,3,7,21,0,Low,1,4,3,1,4,1,3,1,6
EMP2422,Sweden,41,Female,Married,HR,Data Analyst,63790,5,2,2,1,5,0,0,Low,1,3,3,3,3,1,8,5,0
EMP2423,Norway,37,Female,Married,Operations,HR Manager,56414,3,4,3,7,6,53,0,Low,11,4,3,1,3,3,2,2,14
EMP2424,Norway,50,Male,Single,HR,Data Analyst,30000,3,3,3,2,8,19,0,Low,1,4,3,1,3,4,2,1,11
EMP2425,Finland,48,Male,Single,IT,Financial Analyst,77284,4,5,2,3,7,57,0,Medium,9,2,3,2,3,2,7,0,2
EMP2426,Finland,31,Female,Married,Finance,Sales Executive,40977,4,5,3,2,6,34,0,Medium,15,2,3,2,3,1,7,8,0
EMP2427,Norway,24,Male,Single,Operations,Operations Manager,69297,4,4,2,3,5,69,0,Low,29,3,2,1,3,3,2,4,6
EMP2428,Finland,35,Male,Married,Finance,Data Analyst,44635,4,2,0,2,7,69,0,Low,1,1,3,1,3,3,0,0,6
EMP2429,Sweden,29,Male,Married,Engineering,Sales Executive,43432,3,5,3,5,6,60,1,Low,1,2,2,1,3,2,2,2,11
EMP2430,Denmark,37,Male,Single,Engineering,Sales Executive,65029,5,5,1,1,8,62,1,Low,24,1,3,2,3,1,7,1,0
EMP2431,Sweden,50,Male,Married,Finance,Data Analyst,63076,4,5,0,3,7,60,0,High,10,2,1,3,3,1,16,1,0
EMP2432,Sweden,33,Female,Married,IT,Financial Analyst,37823,4,5,2,2,8,56,0,Low,1,3,3,3,3,3,10,5,4
EMP2433,Sweden,37,Male,Married,Engineering,Software Engineer,76551,4,4,4,3,7,2,0,Low,10,3,4,3,4,1,11,6,4
EMP2434,Sweden,38,Female,Divorced,Finance,Sales Executive,51909,4,3,1,1,6,44,0,Low,8,1,3,2,4,2,3,0,0
EMP2435,Norway,46,Male,Divorced,Engineering,Sales Executive,56033,5,4,0,2,7,14,0,Low,29,1,3,1,3,2,8,0,2
EMP2436,Norway,20,Male,Single,HR,Financial Analyst,50543,4,4,1,2,7,16,0,Low,1,2,3,1,3,3,3,1,4
EMP2437,Norway,31,Female,Single,HR,Financial Analyst,38458,2,4,2,3,7,14,0,Low,5,3,3,1,3,4,2,1,6
EMP2438,Denmark,40,Male,Single,Engineering,HR Manager,66028,4,4,2,3,5,4,0,Low,9,4,3,5,3,3,0,1,1
EMP2439,Norway,50,Female,Married,Finance,Financial Analyst,59343,4,3,1,2,6,45,0,Low,9,4,3,1,3,1,0,1,3
EMP2440,Sweden,33,Female,Married,HR,Sales Executive,42923,5,4,4,3,6,10,0,Low,3,1,2,3,3,3,7,3,8
EMP2441,Finland,20,Male,Divorced,Finance,Data Analyst,69161,3,4,3,2,7,63,0,Low,4,4,3,2,3,2,2,0,15
EMP2442,Norway,44,Female,Divorced,Finance,Software Engineer,55822,5,3,3,1,7,13,0,Medium,1,3,3,2,4,1,12,1,1
EMP2443,Sweden,31,Male,Married,Sales,Marketing Specialist,56145,4,4,2,4,8,38,0,Low,1,1,3,1,3,2,2,2,1
EMP2444,Sweden,26,Female,Married,Engineering,HR Manager,81647,5,5,2,3,7,66,0,Medium,2,1,3,5,3,1,6,4,14
EMP2445,Denmark,31,Male,Married,Finance,Marketing Specialist,30880,1,5,2,1,7,54,0,Low,7,4,3,1,3,4,9,9,2
EMP2446,Norway,36,Female,Married,Sales,Data Analyst,30681,5,4,2,6,6,41,0,Low,28,1,2,4,4,3,7,0,6
EMP2447,Sweden,31,Male,Married,Sales,Software Engineer,34059,5,4,0,0,6,74,0,Low,28,4,2,2,4,4,7,1,4
EMP2448,Denmark,20,Female,Divorced,Finance,Software Engineer,60454,5,2,3,3,8,4,0,High,15,4,1,2,4,1,12,11,1
EMP2449,Finland,46,Female,Divorced,Finance,Software Engineer,49614,1,4,2,3,7,51,0,Low,3,3,2,2,3,3,4,0,5
EMP2450,Sweden,50,Female,Single,Operations,Operations Manager,50806,3,4,1,4,7,21,0,Low,2,4,3,1,3,4,2,1,5
EMP2451,Sweden,44,Female,Single,Engineering,Data Analyst,40863,4,4,1,3,6,76,0,Low,26,3,3,3,3,3,0,1,4
EMP2452,Sweden,26,Female,Married,Sales,HR Manager,79978,1,5,1,5,7,43,0,Low,10,1,3,2,3,3,7,1,0
EMP2453,Denmark,35,Female,Divorced,Sales,HR Manager,85015,2,4,5,6,7,58,0,Low,1,2,3,2,3,4,3,0,26
EMP2454,Sweden,37,Male,Married,IT,Software Engineer,68483,3,1,1,3,6,24,0,Low,11,2,2,2,3,1,3,0,2
EMP2455,Norway,43,Male,Single,Sales,Data Analyst,32390,4,3,4,5,7,20,0,Low,20,4,3,2,3,3,3,0,5
EMP2456,Finland,44,Male,Single,Sales,Operations Manager,47696,4,4,2,2,6,63,0,Low,2,3,2,1,3,4,2,2,10
EMP2457,Sweden,30,Male,Married,Sales,Software Engineer,67411,1,4,4,5,6,67,0,Low,18,3,3,2,3,4,2,0,2
EMP2458,Sweden,38,Male,Married,Finance,Financial Analyst,54312,3,5,2,3,7,46,0,Low,2,3,3,1,3,2,3,0,7
EMP2459,Norway,42,Female,Married,IT,Marketing Specialist,68533,4,4,5,2,6,34,1,Low,1,3,1,1,3,4,3,1,17
EMP2460,Sweden,52,Male,Married,IT,HR Manager,73717,4,4,1,3,6,6,1,Low,13,4,2,2,3,1,3,0,2
EMP2461,Norway,45,Female,Single,Operations,Marketing Specialist,83607,2,4,2,1,7,55,0,Low,28,4,2,1,3,2,4,0,2
EMP2462,Sweden,45,Male,Divorced,HR,Sales Executive,45177,3,4,1,0,7,51,0,Low,28,4,2,3,3,2,2,2,11
EMP2463,Norway,38,Male,Married,HR,Software Engineer,56219,5,4,2,1,6,45,0,Low,24,2,2,4,3,1,9,9,0
EMP2464,Sweden,52,Female,Single,IT,Financial Analyst,48388,5,4,2,5,8,8,1,Low,5,2,3,2,3,2,4,1,0
EMP2465,Finland,42,Female,Single,IT,HR Manager,30000,5,4,3,1,6,57,0,Low,5,4,2,1,3,4,2,0,11
EMP2466,Norway,29,Female,Married,Engineering,Marketing Specialist,65523,5,3,2,5,8,22,0,Medium,23,3,4,2,3,3,2,0,8
EMP2467,Finland,52,Female,Married,Sales,Operations Manager,63451,3,5,0,2,7,2,0,Low,6,4,2,3,3,1,7,1,17
EMP2468,Sweden,44,Male,Married,Sales,Data Analyst,46797,4,4,3,0,6,60,0,Low,4,2,4,2,4,2,2,0,0
EMP2469,Denmark,33,Female,Married,IT,HR Manager,31029,4,3,2,5,6,8,0,Low,2,4,2,2,3,4,6,0,0
EMP2470,Denmark,33,Male,Married,Engineering,Marketing Specialist,49238,4,2,1,1,6,52,0,Low,8,2,4,2,3,1,3,1,0
EMP2471,Sweden,40,Male,,IT,Data Analyst,65966,3,1,5,1,6,67,0,Low,,,,,,,,,5
EMP2472,Denmark,42,Male,,IT,Marketing Specialist,75059,4,4,5,3,7,48,0,Low,,,,,,,,,4
EMP2473,Denmark,39,Male,,HR,Data Analyst,44311,4,3,4,8,6,69,1,Medium,,,,,,,,,2
EMP2474,Sweden,41,Male,,Finance,Operations Manager,71615,1,1,4,0,6,47,0,Low,,,,,,,,,0
EMP2475,Norway,54,Female,,IT,Operations Manager,64337,4,4,0,7,7,6,0,Low,,,,,,,,,5
EMP2476,Sweden,48,Female,,Sales,Software Engineer,61198,1,4,5,5,6,30,0,Low,,,,,,,,,4
EMP2477,Denmark,39,Male,,Sales,Software Engineer,35596,3,2,2,2,7,55,0,Medium,,,,,,,,,0
EMP2478,Denmark,47,Male,,Engineering,HR Manager,36248,1,4,1,2,6,60,0,Low,,,,,,,,,11
EMP2479,Denmark,27,Male,,HR,Operations Manager,42538,3,4,4,1,7,4,0,Low,,,,,,,,,1
EMP2480,Sweden,41,Male,,IT,Financial Analyst,50104,2,5,1,2,7,29,1,Low,,,,,,,,,6
EMP2481,Denmark,56,Female,,Finance,Marketing Specialist,82011,5,4,2,5,7,21,0,Low,,,,,,,,,10
EMP2482,Norway,35,Male,,Operations,Marketing Specialist,45066,4,3,1,2,5,16,0,Low,,,,,,,,,4
EMP2483,Sweden,29,Female,,Sales,Marketing Specialist,66568,4,4,2,3,6,9,0,Low,,,,,,,,,1
EMP2484,Norway,31,Male,,Engineering,HR Manager,48028,3,4,2,4,6,70,0,Low,,,,,,,,,1
EMP2485,Norway,27,Other,,IT,Marketing Specialist,62090,4,3,2,2,6,67,0,Low,,,,,,,,,10
EMP2486,Norway,30,Male,,Sales,Sales Executive,54055,4,5,0,0,6,41,0,Low,,,,,,,,,1
EMP2487,Norway,34,Female,,IT,Data Analyst,57655,4,4,2,3,7,26,0,Low,,,,,,,,,6
EMP2488,Sweden,23,Male,,Sales,Marketing Specialist,60544,4,5,2,4,7,6,0,Low,,,,,,,,,23
EMP2489,Norway,38,Female,,Operations,Data Analyst,51258,5,4,1,1,7,22,0,Low,,,,,,,,,40
EMP2490,Sweden,47,Male,,Operations,Software Engineer,60616,5,4,5,4,6,74,1,High,,,,,,,,,3
EMP2491,Norway,28,Male,,Sales,Marketing Specialist,73508,4,4,2,3,7,7,0,Low,,,,,,,,,8
EMP2492,Norway,53,Female,,HR,Financial Analyst,43688,3,4,4,2,8,7,0,Low,,,,,,,,,23
EMP2493,Norway,43,Female,,Operations,Operations Manager,72787,4,4,1,5,7,4,0,Low,,,,,,,,,2
EMP2494,Norway,48,Female,,Sales,Operations Manager,51021,4,5,2,5,7,70,1,Low,,,,,,,,,1
EMP2495,Sweden,31,Female,,IT,Software Engineer,49435,4,4,1,1,8,1,0,Low,,,,,,,,,0
EMP2496,Sweden,46,Female,,HR,Sales Executive,65493,5,5,2,0,8,50,0,Low,,,,,,,,,0
EMP2497,Sweden,27,Male,,IT,HR Manager,49882,4,5,1,3,6,65,0,Low,,,,,,,,,9
EMP2498,Sweden,46,Male,,HR,HR Manager,59787,5,5,2,2,7,11,0,Low,,,,,,,,,4
EMP2499,Norway,39,Male,,HR,Financial Analyst,58386,2,4,2,6,6,46,0,Low,,,,,,,,,10
EMP2500,Denmark,43,Female,,Sales,Software Engineer,30000,1,4,1,4,7,54,0,Low,,,,,,,,,7
